Environment,EarthShare New England,"One gift helps protect your environment, health, wildlife, and natural resources -- locally, nationally, and internationally.  One environment, one simple way to care for it.",http://www.earthsharenewengland.org
Environment,EarthShare New Jersey,"A coalition of leading environmental organizations working to promote human health and welfare through environmental management, conservation, advocacy, research, education and grassroots organizing.",http://www.earthsharenj.org
Environment,EarthShare New York,"One gift helps protect your environment, health, wildlife, and natural resources -- locally, nationally, and internationally.  One environment, one simple way to care for it.",http://www.earthshareny.org
Environment,EarthShare North Carolina,Supports 70 conservation organizations working for the environment. Together we are protecting our health and children while investing in our economy and quality of life.,http://www.earthsharenc.org
Environment,EarthShare of Georgia,"Supports more than 60 local and global environmental organizations that address critical issues: health and human welfare, land protection, water/air quality, energy conservation and environmental education.",http://www.earthsharega.org
Environment,EarthShare of Missouri,"Donations are shared among member organizations to protect our environment - parks, trails, air, water, conservation, recycling, wildlife, habitat and much more, improving quality of life.",http://www.earthsharemo.org
Environment,EarthShare of Texas,"One gift supports the work of all participating charities, listed below, who work to protect natural resources and public health and quality of life.",http://www.earthshare-texas.org
Environment,EarthShare Ohio,"Promotes pride in our communities and responsibilities to family by supporting conservation and conservation organizations who are protecting our values, natural areas and green spaces.",http://www.earthshareohio.org
Environment,EarthShare Oregon,"Support 80 of the best environmental organizations -- your gift protects Oregon's legacy of fresh food, clean water, sustainable jobs, healthy families, access to nature.",http://www.earthshare-oregon.org
Environment,EarthShare Washington,"EarthShare Washington (ESW) plays a vital role in promoting environmental education, volunteerism, and charitable giving by partnering with businesses across Washington.",http://www.esw.org
Environment,Earthworks,Dedicated to protecting communities and the environment from the impacts of irresponsible mineral and energy development while seeking sustainable solutions.,http://www.earthworksaction.org
Environment,East Michigan Environmental Action Council,"EMEAC's mission is to protect and restore land, air, water and diversity of life through informed personal and public action.",http://www.emeac.org
Environment,Eastern Environmental Law Center,"Providing legal services for conservation and environmental organizations to promote clean air, clean water, wildlife protection, open space, and smart energy policy throughout the region.",http://www.easternenvironmental.org
Environment,Eastern Shore Land Conservancy,"Assists willing landowners to permanently preserve important natural habitat areas and productive farmland, and dedicates effort towards vibrant towns on Maryland's Eastern Shore.",http://www.eslc.org
Environment,Echo Hill Outdoor School,"Provides positive experiences in the outdoors: having fun, appreciating the wonders of nature, learning the value of history, and experiencing the diversity of individuals.",http://www.ehos.org
Environment,EcoHealth Alliance (formerly Wildlife Trust),Supports researchers who protect global health and promote conservation by developing innovative science-based solutions to predict and prevent emerging infectious diseases.,http://www.ecohealthalliance.org
Environment,EcoLogic Development Fund,Empowers rural people to restore and protect tropical ecosystems. We envision rural people leading in the creation of a sustainable world for people and nature.,http://www.ecologic.org
Environment,Ecology Action of Texas,"Central Texas' recycling and Zero Waste resource. Programs include a 24 hour drop-off recycling center, telephone referrals, educational programs, event recycling, composting and business recycling services.",http://www.ecology-action.org
Environment,Ecology Center,"Our programs - Recycling, Farmers Markets, Farm Fresh Choice, Terrain Magazine, EcoHouse, Info Center and Store - promote environmentally responsible practices through education, demonstration, and direct services.",http://www.ecologycenter.org
Environment,Ecology Center,"Michigan-based organization working for a safe and healthy environment, with a focus on clean energy, children's health, environmental justice and a sustainable future.",http://www.ecocenter.org
Environment,El Comite De Apoyo A Los Trabajadores Agricolas (CATA),"Migrant farmworker organization, empowering the farmworker community since 1979 to work along side supporters and other organizations in advocating for social, economic, and environmental justice.",http://www.cata-farmworkers.org
Environment,Elachee Nature Science Center,"Museum, hiking trails and animal exhibits in 1400 acre preserve in Gainesville.  Teaching environmental education and stewardship for visitors and 35,000 students from 33 systems.",http://www.elachee.org
Environment,Ely Chapman Education Foundation,"Provides students with ""hands-on"" environmental learning to explore the Ohio and Muskingum Rivers and gain a new perspective about Mid Ohio Valley river habitats",http://www.elychapmanedu.org
Environment,Endangered Species Media Project,Promotes greater understanding of how the quality of human life is enhanced by preservation of wilderness and wildlife.  Provides hands-on conservation activities for youth.,http://www.vanishingwildlife.com
Environment,Endangered Wolf Center (Wild Canid Survival & Research Center Inc.),"To preserve and protect Mexican gray wolves, red wolves and other canid species, with purpose and passion, carefully managed breeding, reintroduction and inspiring education programs.",http://www.endangeredwolfcenter.org
Environment,Energy Coordinating Agency of Philadelphia,"Helps people conserve energy and water and prevent greenhouse gas emissions by providing conservation services, public energy, and water conservation workshops and green jobs training.",http://www.ecasavesenergy.org
Environment,Eno River Association,"Protecting land and water in the Eno River basin through conservation, education and advocacy, and presenting the annual Festival for the Eno.",http://www.enoriver.org
Environment,Environment America Research and Policy Center,"Works to preserve our air, water, and open spaces, protecting the environment and promoting a cleaner, greener, healthier future.",http://www.environmentamerica.org/center
Environment,Environment Illinois,"Investigates problems, educates the public about solutions, and organizes for safe drinking water, clean air, toxics education, solid waste, safe, affordable energy, and environmental preservation.",http://www.environmentillinois.org
Environment,Environment Northeast,"Researching and advocating innovative policies that tackle our environmental challenges while promoting sustainable economies in New England. Climate change, energy efficiency, clean transportation, and forestry.",http://www.env-ne.org
Environment,Environmental Advocates of New York,"New York State's government watchdog, holding lawmakers and agencies accountable for enacting and enforcing laws that protect natural resources and safeguard public health.",http://www.eany.org
Environment,Environmental and Energy Study Institute,Renewable energy. Energy efficiency. Green jobs. Green buildings. Sustainable transportation and communities. Addressing global warming. Bringing constituencies together to find innovative policy solutions. Join us!,http://www.eesi.org
Environment,Environmental Defenders of McHenry County,"Citizens preserving and improving the environment through educational programs and action on climate change, sustainable land and water use, and energy and natural resource conservation.",http://www.mcdef.org
Environment,Environmental Defense Fund,"Dedicated to protecting the environmental rights of all. Among these rights are access to clean air and water, healthy food, and flourishing ecosystems.",http://www.environmentaldefense.org
Environment,Environmental Defense Fund North Carolina,"Environmental Defense Fund's scientists, economists, and attorneys design practical, long-term strategies to protect wildlife, natural resources, safeguard clean air, water and human health.",http://www.edf.org
Environment,Environmental Education Council of Ohio,"Provides professional development for all who seek to promote quality education with adults and children, for a health and sustainable environment",http://www.eeco-online.org
Environment,Environmental Education Fund,"Research and public education about environmental issues.  Provides information in various media about renewable energy, clean air, protection of water resources and open space.",http://www.njenvironment.org
Environment,Environmental Law Alliance Worldwide,"ELAW environmental advocates in 70 countries are winning victories for human rights, healthy communities, and the natural environment.",http://www.elaw.org
Environment,Environmental Law and Policy Center of the Midwest,"A Chicago-based public interest environmental advocacy organization promoting cleaner energy resources, innovative transportation, and land use in the Midwest and Great Plains.",http://www.elpc.org
Environment,Environmental Law Institute,Environmental law that works for you: community-based education + research on national problems = solutions to protect people and nature. Independent and non-partisan.,http://www.eli.org
Environment,Environmental League of Massachusetts,"Advocating with legislative and executive branches of state government, acting as a watchdog on public and private sectors, and educating the public on environmental issues.",http://www.environmentalleague.org
Environment,FamilyFarmed.org,Working to encourage sustainable economic development and revitalize communities in an environmentally sound manner by  building markets for regional family farmers and food processors.,http://www.familyfarmed.org
Environment,Farmington River Watershed Association,"A citizens' group working in Connecticut and Massachusetts since 1953 to protect the natural resources of the Farmington River Watershed through research, education and advocacy.",http://www.frwa.org
Environment,Ferry Beach Ecology School,"An outdoor classroom featuring eight ecosystems - working with New England schools providing residential science and ecology education at our ocean side campus in Saco, Maine.",http://www.fbes.org
Environment,Finger Lakes Land Trust,"Conserves Intact forests, undeveloped shoreline, fragile wetlands, watercourses, and productive farmland in the 12-county Finger Lakes region of New York; over 12,000 acres protected.",http://www.fllt.org
Environment,Flat Rock Brook Nature Center,"A 150-acre preserve and education center maintained as a natural environment available to the public for trail walks, nature study and other passive recreation.",http://www.flatrockbrook.org
Environment,Flint Riverkeeper,"Established in 2008, Flint Riverkeeperﾕ_ﾨ works to restore and preserve the habitat, water quality, and flow of the Flint River, its tributaries and related aquifers",http://www. flintriverkeeper.com
Environment,"Florida Defenders of the Environment, Inc.",Florida Defenders of the Environment works to protect and restore Florida's natural resources to preserve our quality of life and to protect biodiversity.,http://www.fladefenders.org
Environment,Florida Native Plant Society,"Fosters preservation, conservation and restoration of native plants and native communities in Florida. Supports appreciation of Florida's glorious natural heritage through advocacy, leadership, educational programs.",http://www.fnps.org
Environment,Florida Trail Association,"Builds, maintains, protects and promotes the Florida Trail System, including the Florida National Scenic Trail, and provides environmental education, camping opportunities and eco-tourism destinations.",http://www.floridatrail.org
Environment,Florida Wildflower Foundation,"The Florida Wildflower Foundation promotes the conservation, preservation and enjoyment of Florida's native wildflowers through statewide planting, research projects and education.",http://www.flawildflowers.org
Environment,Florida Wildlife Federation,"Through education and advocacy, promotes the conservation of Florida's fish and wildlife and their habitats. Encourages appreciation of Florida's environment through sustainable, resource-based outdoor recreation.",http://www.fwfonline.org
Environment,Food & Water Watch,"We work together with people to demand our right to safe food and clean water, and we fight for policies that prioritize safety over profits.",http://www.foodandwaterwatch.org
Environment,Forest Service Employees for Environmental Ethics,Seeks the preservation of ecological values and biological diversity in our National Forests through education and advocating for reforms of the Forest Service's management practices.,http://www.fseee.org
Environment,Forest Stewardship Council - US,"Promotes environmentally sound, socially beneficial and economically prosperous management of the world's forests. FSC is the gold standard in forest stewardship.",http://www.fscus.org
Environment,Forterra,"For 20+ years has led efforts to conserve 179,000 acres of forests, farms, shorelines, parks and natural areas and restore critical landscapes.",http://www.forterra.org
Environment,FRESHFARM Markets,"Creates ""producer-only"" farmers markets in DC, VA, and MD where WIC, SFMNP, and SNAP are accepted. Educates children through ""FoodPrints"" program. Donates food to charities.",http://www.freshfarmmarkets.org
Environment,Friends of Alum Creek & Tributaries FACT,"Preserving and protecting Alum Creek's watershed, provide environmentally responsible recreation, education opportunities and community involvement, while reducing pollution and enhancing natural beauty",http://www.friendsofalumcreek.org
Environment,Friends of Big Bend National Park,Supports and promotes projects for Big Bend National Park in partnership with others who value this unique national resource along the Rio Grande.,http://www.bigbendfriends.org
Environment,Friends of Big Walnut Creek,"Protecting and restoring the Big Walnut Creek watershed for the mutual benefit of human and natural communities through education, collective monitoring and community involvement",http://www.friendsofbigwalnutcreek.org
Environment,Friends of Georgia State Parks and Historic Sites,Friends supports Georgia's state parks and historic sites financially and through volunteer programs and projects in our 50+ chapters located throughout the state.,http://www.friendsofgastateparks.org
Environment,Friends of Grand Rapids Parks,"Protects, enhances and expands parks and public spaces in Michigan's second largest city; helps to combat obesity, improve health outcomes for residents and improve quality of life.",http://www.friendsofgrparks.org
Environment,Friends of Liberty State Park,"Our mission is to preserve, protect, conserve, and promote Liberty State Park, the urban waterfront open space state park behind Lady Liberty and Ellis Island.",http://www.folsp.org
Environment,Friends of Little Miami State Park,Enhances a safe and well-maintained multi-use trail as an integral part of the Little Miami River recreational corridor while protecting and enhancing the natural environment and conserving natural resources/,http://www.littlemiamistatepark.org
Environment,Friends of Magee Marsh,"Dedicated to preserving Magee Marsh, one of the few remaining wetlands along Lake Erie, for birds, birding enthusiasts and all who enjoy nature",http://www.friendsofmageemarsh.org
Environment,Friends of the Chicago River,"Our mission is to preserve, protect, and foster the health of the Chicago River for the plant, animal, and human communities within its watershed.",http://www.chicagoriver.org
Environment,Friends of the Columbia Gorge,"Works to ensure the beautiful and wild Columbia Gorge remains a place apart, an unspoiled treasure for generations to come.",http://www.gorgefriends.org
Environment,Friends of the Detroit River,"Protects, preserves and restores the ecological integrity of the Detroit River Watershed for current users and future generations through advocacy and citizen action.",http://www.detroitriver.org
Environment,Friends of the Earth,"Promotes clean and sustainable energy, clean transportation, climate justice for poor and vulnerable populations, responsible use of technology, and protection of the earth's natural treasures.",http://www.foe.org
Environment,Friends of the Everglades,Enthusiastically carrying on Marjory Stoneman Douglas' fierce commitment to protect and restore Florida's Everglades and presenting Everglades education programs to public schools and civic groups.,http://www.everglades.org
Environment,Friends of the Forest Preserves,"Working to preserve, protect and restore the Forest Preserves of Cook County for the benefit of people and nature.",http://www.fotfp.org
Environment,Friends of the Fox River,"We preserve, restore and protect the Fox River Watershed's natural resources by connecting people with nature through education, research, restoration and advocacy.",http://www.friendsofthefoxriver.org
Environment,Friends of the Lower Olentangy Watershed FLOW,"Keeping the Olentangy River and its tributaries clean and safe for all to enjoy through public education, volunteer activities and coordination with local decision-makers.",http://www.olentangywatershed.org
Environment,Friends of the Mountains-to-Sea Trail,"Building, protecting and promoting North Carolina's 1000-mile state trail from the Great Smoky Mountains to the Outer Banks.",http://www.ncmst.org
Environment,Friends of the National Zoo,"A dedicated partner of the Smithsonian's National Zoo, FONZ connects people with wildlife and is helping to restore an endangered natural world.",http://www.fonz.org
Environment,Friends of the Parks,"Preserves, protects, and improves Chicago's parks, forest preserves, and lakefront by creating citizen awareness, volunteer and educational opportunities, and influencing public park policy.",http://www.fotp.org
Environment,Friends of the River Foundation,"California's statewide river conservation group has established a strong record of winning lasting victories to preserve, restore, and sustain our rivers.",http://www.friendsoftheriver.org
Environment,Friends of the Rouge,"Promotes restoration and stewardship of Rouge River ecosystem through education and citizen involvement to improve the quality of life of people, plants and animals of the watershed.",http://www.therouge.org
Environment,FRIENDS of the State Botanical Garden,"Fosters appreciation, understanding and stewardship of plants, gardens and the natural environment through collections and displays, horticultural gardens, educational programs and cooperative research.",http://www.uga.edu/botgarden
Environment,Friends of Trees,With the help of thousands of volunteers we are dedicated to restoring our urban forest and watersheds through community plantings and care events.,http://www.friendsoftrees.org
Environment,Future Harvest - CASA,"A network of farmers, agricultural professionals, landowners, and consumers from the Chesapeake region, promoting profitable, environmentally and socially acceptable food and farming systems.",http://www.futureharvestcasa.org
Environment,Futurewise,"Futurewise protects Washington's working farmlands, forests and shorelines and builds strong healthy communities for present and future generations.",http://www.futurewise.org
Environment,Galapagos Conservancy,"Through innovative science, local partnerships, and social science and policy research, Galapagos Conservancy works to conserve and protect the unique Galapagos marine and terrestrial ecosystems.",http://www.galapagos.org
Environment,Galveston Bay Foundation,"To preserve, protect and enhance the natural resources of Galveston Bay for present users and posterity through programs in advocacy, conservation, education and research.",http://www.galvbay.org
Environment,"Gateway Greening, Inc.",Educates and empowers people to strengthen their communities through gardening and urban agriculture. Projects: food-producing gardens and beautifully landscaped public green space throughout St. Louis.,http://www.gatewaygreening.org
Environment,Georgia Conservancy,"Promotes, educates, and advocates for the preservation and protection of Georgia's natural resources: clean air and water, land conservation, growth management, and coastal protection.",http://www.georgiaconservancy.org
Environment,Georgia Conservation Voters Education Fund,Preserves and enhances Georgia's quality of life by maximizing informed citizen participation in conservation decision-making at the state and local level.,http://www.gavoters.com
Environment,Georgia ForestWatch,"Exists to preserve and protect your 865,000 acres of national forests in Georgia so your kids and theirs will have healthy natural forests to enjoy.",http://www.gafw.org
Environment,Georgia Organics,"Integrates healthy, sustainable and locally grown food into the lives of all Georgians by cultivating, educating and linking rural and urban farmers and consumers.",http://www.georgiaorganics.org
Environment,Georgia Ornithological Society,"Fosters bird study both as recreation and science, working to improve the health and welfare of all creatures through cleaner habitat.",http://www.gos.org
Environment,Georgia Wildlife Federation,"All programs encourage the intelligent management of the life-sustaining resources of our state including water, forests, plants and its dependent wildlife.",http://www.gwf.org
Environment,Golden Gate Audubon Society,"Leads San Francisco Bay Area bird conservation efforts by protecting vital habitats, providing public education programs, and advocating for ecologically sustainable
policies.",http://www.goldengateaudubon.org
Environment,Golden Gate National Parks Conservancy,"Harnessing the public's energy to preserve and revitalize national parklands, engage the community with outdoor volunteer experiences, and educate the next generation of ""park advocates"".",http://www.parksconservancy.org
Environment,Great Rivers Environmental Law Center,A law firm providing free and reduced-fee legal assistance to individuals and organizations seeking to protect natural resources and public health.  Fighting for Missouri's environment.,http://www.greatriverslaw.org
Environment,Greater Edwards Aquifer Alliance,"Uniting citizens across Central and South Texas in advocacy to protect our groundwater, watersheds, flora and fauna, history and culture of the Texas Hill Country.",http://www.aquiferalliance.org
Environment,Greater Newark Conservancy,"Promotes environmental stewardship to improve the quality of life in NJ's urban communities through environmental education, community greening, urban farming, revitalization, beautification and job training.",http://www.citybloom.org
Environment,Green America,"Building the Green Economy by uniting the voices of consumers, investors, and businesses to create a socially just and environmentally sustainable society.",http://www.greenamerica.org
Environment,"Green Corps, Inc.","Training a new generation of environmental leaders by working in communities with local groups to preserve forests, clean up our air and promote cleaner energy.",http://www.greencorps.org
Environment,Green Energy Ohio,"Promoting renewable energy policies and practices through tours, workshops, conferences, publications and technical support.",http://www.greenenergyohio.org
Environment,Green Mountain Club,"We manage and protect the 500-mile Long Trail hiking system, publish guidebooks and maps, and educate the public about low impact use of backcountry resources.",http://www.greenmountainclub.org
Environment,Greenbelt Alliance,The champion of the places that make the Bay Area special: We defend natural and agricultural landscapes from development and help create great cities and neighborhoods.,http://www.greenbelt.org
Environment,Greenbelt Land Trust,"Conserves native habitats, working lands, and lands of natural beauty, which provide a connection to the natural world for mid-Willamette Valley residents.",http://www.greenbeltlandtrust.org
Environment,Greenbelt Land Trust of Mid-Missouri,"Conserves streams, forests, grasslands and farmlands that represent Mid- Missouri's distinctive landscape. Protects natural ecosystems, wildlife habitat, and water quality for present and future generations.",http://www.greenbeltmo.org
Environment,GreenFaith,"Greenfaith is an interfaith environmental coalition whose mission is to educate, inspire and equip diverse religious institutions for environmental leadership",http://www.greenfaith.org
Environment,GreenLaw,"Providing free legal services to protect our right to breathe clean air, drink clean water, live in healthy communities and enjoy Georgia's natural beauty.",http://www.green-law.org
Environment,Greenway Network Inc.,"Works to develop parks, trails, watershed protection and environmental education opportunities.  Promotes natural resource conservation, clean water and public safety.  Trains eastern Missouri Stream Teams.",http://www.greenwaynetwork.org
Environment,Group Against Smog and Pollution,"Working to improve air quality in the Pittsburgh region. GASP is a watchdog, educator, litigator and policy-maker on many air related issues.",http://www.gasp-pgh.org
Environment,Group for the East End,"The Group preserves and protects the natural resources of Eastern Long Island through public advocacy, community education, and personal empowerment.",http://www.eastendenvironment.org
Environment,Growing Gardens,"Growing Gardens promotes home-scale organic food gardening to improve nutrition, health and self-reliance while enhancing the quality of life and the environment for individuals and communities in Portland, Oregon.",http://www.growing-gardens.org
Environment,Guadalupe-Blanco River Trust,"Conserves, restores, enhances and protects the land and water resources of the Guadalupe, Blanco, Comal and San Marcos rivers through landowner education and stewardship.",http://www.gbrtrust.org
Environment,Hackensack Riverkeeper,"Promotes clean water, open space and conservation in the Hackensack River Watershed and Newark Bay Complex through advocacy, education, action and enforcement.",http://www.hackensackriverkeeper.org
Environment,Heal The Bay,"An environmental organization making Southern California coastal waters and watersheds safe, healthy and clean, through science, education, community action, and advocacy.",http://www.healthebay.org
Environment,Heartland All Species Project,"Implements sustainable urban agriculture education for youth and adults in neighborhoods by integrating environmental understanding, fun educational gardening opportunities, landscaping, urban reforestation, and waste reduction.",http://www.allspecies.org
Environment,Hells Canyon Preservation Council,"Protects and restores the inspiring wildlands, pure waters, unique habitats and biodiversity of the Hells Canyon-Wallowa and Blue Mountain ecosystems through advocacy, education and collaboration, advancing science-based policy, and protective land management.",http://www.hellscanyon.org
Environment,Howard County Conservancy,Provides environmental education programs for children and adults on our 232-acre nature preserve and offers land preservation options to landowners.,http://www.hcconservancy.org
Environment,Huron River Watershed Council,"To inspire attitudes, behaviors and economies that protect, rehabilitate and sustain the Huron River System.  Services include hands-on education, policy development and river protection projects.",http://www.hrwc.org
Environment,Illinois Association of Park Districts,"Improves our quality of life by promoting recreation programs and self-confidence building opportunities for youth, preserving open space and natural areas, supporting trails and greenways.",http://www.ilparks.org
Environment,Illinois Audubon Society,Preserves wildlife habitat and promotes the appreciation of wildlife through its many statewide educational programs and activities.,http://www.illinoisaudubon.org
Environment,Illinois Conservation Foundation,"Forest to fish, prairies to pollution prevention and wetlands to wildlife, we work for the protection and enhancement of Illinois' natural resources.",http://www.ilcf.org
Environment,"Illinois Environmental Council, Education Fund","Promotes sound environmental policies, provides a forum for environmentalists, and facilitates a statewide activist network.",http://www.ilenviro.org
Environment,Institute for Applied Ecology,"Conserving wild landscapes for endangered species and critical habitats through on-the-ground restoration, developing innovative management methods, and educating current and future land stewards.",http://www.appliedeco.org
Environment,Institute for Conservation Leadership,"Strengthens leaders, organizations, and networks that work to protect the Earth. Through expert support we increase groups' impact through our programs, services, and publications.",http://www.icl.org
Environment,Institute for Transportation & Development Policy,Promotes environmentally sustainable and socially equitable transportation solutions that reduce carbon emissions and improve livability in cities worldwide.,http://www.itdp.org
Environment,Interfaith Power & Light (formerly Greater Washington Interfaith Power & Light),"Supports DC-area, Maryland and Northern Virginia congregations in saving energy, going green, and responding to climate change.",http://www.gwipl.org
Environment,Irvine Nature Center,"An environmental education organization whose mission is to educate and inspire current and future generations to explore, respect, and protect nature.",http://www.explorenature.org
Environment,"ISLES, Inc.","Community development organization that helps urban residents learn about and value the environment through hands-on improvements and education projects in schools, parks, and neighborhoods.",http://www.isles.org
Environment,Izaak Walton League of America,"From hunters to hikers, our members protect America's outdoors through community-based conservation, education, commonsense public policy, and a commitment to strong outdoor ethics.",http://www.iwla.org
Environment,"Izaak Walton League of America, Ohio Division","Sportsmen and women working to find solutions for  conserving, maintaining, protecting and restoring the soil, forest, water, air and other natural resources of Ohio.",http://www.iwlaohiodivision.org
Environment,James River Basin Partnership,"Protecting and improving water quality of springs, streams and lakes in southwestern Missouri. Programs include clean ups, education, rain barrels, septic tank assistance, and more.",http://www.jamesriverbasin.com
Environment,John G. Shedd Aquarium,"At the aquarium animals connect you to the living world, inspiring you to make a difference.",http://www.sheddaquarium.org
Environment,Keep America Beautiful,"Builds vibrant communities. It is the nation's largest nonprofit community improvement organization, focusing on litter prevention, recycling, waste minimization and community greening.",http://www.kab.org
Environment,Keep Pennsylvania Beautiful,"Empowering Pennsylvanians to make our communities clean and beautiful through prevention, cleanup and promotion of sustainable practices.",http://www.keeppabeautiful.org
Environment,Klamath-Siskiyou Wildlands Center (KS Wild) (formerly Siskiyou Project),"We use environmental law, science, education, and collaboration to protect and restore southwest Oregon and northwest California's forest and aquatic ecosystems and increase community sustainability.",http://www.kswild.org
Environment,Lake Champlain Committee,"Non-profit environmental organization working to protect Lake Champlain's environmental integrity and recreational resources for this and future generations through science-based advocacy, education, and collaborative action.",http://www.lakechamplaincomittee.org
Environment,Lake Erie Nature & Science Center,"Discover the Universe in Your Backyard! Connecting people of all ages to nature through live wildlife exhibits and rehabilitation, educational programs and the planetarium",http://www.lensc.org
Environment,Lake Erie Waterkeepers,"Preservation, protection and improvement of the Great Lakes warmest, shallowest, most biologically productive waters in Western Lake Erie through collaboration, education and advocacy",http://www.westernlakeerie.org
Environment,Lake Forest Open Lands Association,"Preserves, restores, and maintains 800 acres of woodlands, wetlands, prairies, ravines, and savannas and provides environmental education to children and adults. Open year-round.",http://www.lfola.org
Environment,Lancaster Farmland Trust,"To preserve and steward the beautiful, productive farmland of Lancaster County that reflects our heritage, supports our economy, nurtures our health, and enhances our quality of life.",http://www.lancasterfarmlandtrust.org
Environment,Land Conservancy of West Michigan,"To keep nature nearby, we protect natural and scenic lands and wildlife habitats through the creation of public park land and permanent nature preserves.",http://www.naturenearby.org
Environment,Land Trust Alliance,"Leads 1,700 conservation groups across America to save the forests, farms, waterways and natural areas you love in communities where you live, work and travel.",http://www.landtrustalliance.org
Environment,Land Trust of Virginia,"An accredited non-profit organization existing solely to help citizens in Virginia protect open-space lands, and natural and historic resources by accepting voluntary conservation easements.",http://www.landtrustva.org
Environment,League of Conservation Voters Education Fund,"Works to educate and mobilize citizens on critical environmental issues, to secure sound environmental policies, and to strengthen the capacity of the environmental movement.",http://www.lcvef.org
Environment,Leave No Trace Center for Outdoor Ethics,You are the solution to conservation. Unique environmental program using sustainable outdoor recreation and education to empower people to connect with and protect natural lands.,http://www.lnt.org
Environment,Legacy Land Conservancy (formerly Washtenaw Land Trust),"Protects the forests, farms, wetlands, and rivers of southern Michigan and educates the public on land use issues.",http://www.legacylandconservancy.org
Environment,LightHawk,"Conserves land, water and wildlife in North and Central America by providing flights to collect environmental data, monitor changing conditions and provide education.",http://www.lighthawk.org
Environment,Lincoln Park Zoo,"A free, family-oriented wildlife experience in the heart of Chicago that has the highest quality of animal care, education, science and conservation programs.",http://www.lpzoo.org
Environment,Little Traverse Conservancy,"Protects the scenic and natural beauty of northern Michigan by preserving significant land and open space, and provides outdoor education programs for children and adults.",http://www.landtrust.org
Environment,Lower Shore Land Trust,Assists landowners and communities. Preserve's farms and forests for strong economies and natural habitat for diverse wildlife and clean water on the Lower Eastern Shore.,http://www.lowershorelandtrust.org
Environment,Macon Museum of Arts & Sciences,A multi-disciplinary institution whose mission is interpreting/exhibiting objects of artistic/scientific/cultural value which promote fuller understanding of heritage/environment.,http://www.masmacon.com
Environment,Maine Coast Heritage Trust,"Conserves and stewards Maine's coast for scenic beauty, outdoor recreational opportunities, ecological diversity and working landscapes. Working with land trusts and communities to promote conservation.",http://www.mcht.org
Environment,Maine Huts & Trails,"Manages a system of lodges and trails in western Maine that provides breathtaking possibilities for outdoor enthusiasts of all levels, ages, and interests year round.",http://www.mainehuts.org
Environment,Manada Conservancy,"Land Trust dedicated to the preservation of natural, historic, agricultural and scenic resources and to the promotion of environmental education.",http://www.manada.org
Environment,Marin Agricultural Land Trust,"Preserves farmland in Marin County through conservation easements, technical & financial assistance to landowners, public education (including farm tours) and advocacy.",http://www.malt.org
Environment,Marin Audubon Society,"Dedicated for over 50 years to the preservation and conservation of Marin's bayland habitat through acquisition, restoration, advocacy, and education.",http://www.marinaudubon.org
Environment,Marin Conservation League,"Since 1934, MCL's mission has been to preserve, protect and enhance natural assets of Marin County.  MCL's 1100 members support conservation advocacy and public education.",http://www.marinconservationleague.org
Environment,Maryland Ornithological Society,A statewide organization of people interested in birds and nature; promotes knowledge about our natural resources and fosters its appreciation and conservation.,http://www.mdbirds.org
Environment,Massachusetts Association of Conservation Commissions,"Protects wetlands, biodiversity and open space through education and advocacy, and offers over 70 workshops/training sessions annually, a newsletter, handbook, Website, and telephone helpline.",http://www.maccweb.org
Environment,Massachusetts Audubon Society,"We protect over 34,600 acres of conservation land, conduct nature education programs for over 200,000 children and adults annually and advocate for sound environmental policies.",http://www.massaudubon.org
Environment,MASSPIRG Education Fund,"Nonpartisan public interest advocacy organization working to win concrete results for our health and our well-being, with a statewide network of advocates, organizers, and students.",http://www.masspirg.org
Environment,MassRecycle,"A statewide coalition dedicated to promoting the environmental, social, and economic benefits created by recycling through the provision of trainings, workshops, tours, and networking.",http://www.massrecycle.org
Environment,McKenzie River Trust,The McKenzie River Trust protects and cares for special lands and the rivers that flow through them in western Oregon.,http://mckenzieriver.org
Environment,Meramec River Recreation Association,"Preserves  and protects the lower 108 miles of the Meramec River, linking parks, trails, natural areas and historic sites enjoyed by thousands of people.",http://www.meramecgreenway.org
Environment,Merrimack River Watershed Council,"Our mission is to protect the Merrimack River and promote the wise use of its watershed. We fulfill our mission through water quality monitoring, watershed education and outreach, advocacy and recreation.",http://www.merrimack.org
Environment,Metropolitan Energy Center,"Promotes sustainable, efficient, environmentally sound and economical use of resources through programs in education, community development, green buildings, transportation and home performance.",http://www.kcenergy.org
Environment,Michigan Audubon Society,"Focusing on birds, the Michigan Audubon Society is dedicated to the awareness, enjoyment, and stewardship of natural resources and the environment, utilizing research, education, and conservation.",http://www.michiganaudubon.org
Environment,Michigan Energy Options (formerly Urban Options),"Provides educational programs, demonstrations and services to help individuals, businesses and communities improve the environment and save money by using energy and other resources more efficiently.",http://www.michiganenergyoptions.org
Environment,Michigan Environmental Council,A coalition of more than 70 organizations created in 1980 to lead Michigan's environmental movement in achieving positive change through the political process.,http://www.environnmentalcouncil.org
Environment,Michigan League of Conservation Voters Education Fund,"Non-partisan organization working to promote a healthy and vital Michigan by preserving and protecting our air, land and water through public education and civic engagement.",http://www.michiganlcvedfund.org
Environment,Michigan Nature Association,"Preserves 164 nature sanctuaries protecting unique natural areas, plants and animals in Michigan's Upper and lower Peninsulas, through land acquisition and conservation education since 1952.",http://www.michigannature.org
